date,home_team,away_team,home_goals,away_goals,league,season,matchday
21/04/2013,Athletic FC United,Vasalunds IF,1,3,SE3N,2013,2
27/04/2013,Valsta Syrianska IK (- 2015),Västerås SK,0,2,SE3N,2013,3
27/04/2013,Dalkurd FF,Eskilstuna City FK,2,1,SE3N,2013,3
27/04/2013,IK Frej Täby,Nyköpings BIS,1,3,SE3N,2013,3
28/04/2013,Sandvikens IF,IFK Luleå,2,2,SE3N,2013,3
28/04/2013,BK Forward,Selånger FK,3,0,SE3N,2013,3
28/04/2013,Vasalunds IF,Umeå FC,2,1,SE3N,2013,3
29/04/2013,IK Sirius,Athletic FC United,1,0,SE3N,2013,3
03/05/2013,Eskilstuna City FK,Sandvikens IF,1,1,SE3N,2013,4
04/05/2013,Umeå FC,IK Sirius,0,1,SE3N,2013,4
05/05/2013,IFK Luleå,IK Frej Täby,2,1,SE3N,2013,4
05/05/2013,Selånger FK,Dalkurd FF,0,4,SE3N,2013,4
05/05/2013,Nyköpings BIS,Valsta Syrianska IK (- 2015),2,1,SE3N,2013,4
05/05/2013,Athletic FC United,BK Forward,1,1,SE3N,2013,4
06/05/2013,Västerås SK,Vasalunds IF,1,0,SE3N,2013,4
11/05/2013,BK Forward,Umeå FC,3,0,SE3N,2013,5
11/05/2013,IK Sirius,Västerås SK,7,3,SE3N,2013,5
11/05/2013,Dalkurd FF,Athletic FC United,2,1,SE3N,2013,5
12/05/2013,Eskilstuna City FK,IFK Luleå,2,2,SE3N,2013,5
12/05/2013,Vasalunds IF,Nyköpings BIS,1,0,SE3N,2013,5
13/05/2013,Valsta Syrianska IK (- 2015),IK Frej Täby,1,1,SE3N,2013,5
13/05/2013,Sandvikens IF,Selånger FK,0,0,SE3N,2013,5
18/05/2013,Umeå FC,Dalkurd FF,0,3,SE3N,2013,6
19/05/2013,IFK Luleå,Valsta Syrianska IK (- 2015),3,2,SE3N,2013,6
19/05/2013,Selånger FK,Eskilstuna City FK,2,2,SE3N,2013,6
19/05/2013,Västerås SK,BK Forward,1,1,SE3N,2013,6
19/05/2013,Nyköpings BIS,IK Sirius,1,1,SE3N,2013,6
19/05/2013,Athletic FC United,Sandvikens IF,1,1,SE3N,2013,6
20/05/2013,IK Frej Täby,Vasalunds IF,1,2,SE3N,2013,6
25/05/2013,Selånger FK,IFK Luleå,1,5,SE3N,2013,7
25/05/2013,IK Sirius,IK Frej Täby,5,0,SE3N,2013,7
25/05/2013,Sandvikens IF,Umeå FC,3,1,SE3N,2013,7
25/05/2013,BK Forward,Nyköpings BIS,3,1,SE3N,2013,7
26/05/2013,Vasalunds IF,Valsta Syrianska IK (- 2015),2,0,SE3N,2013,7
26/05/2013,Eskilstuna City FK,Athletic FC United,2,3,SE3N,2013,7
26/05/2013,Dalkurd FF,Västerås SK,5,0,SE3N,2013,7
01/06/2013,Valsta Syrianska IK (- 2015),IK Sirius,0,2,SE3N,2013,8
01/06/2013,IK Frej Täby,BK Forward,2,2,SE3N,2013,8
02/06/2013,Umeå FC,Eskilstuna City FK,5,1,SE3N,2013,8
02/06/2013,IFK Luleå,Vasalunds IF,3,1,SE3N,2013,8
02/06/2013,Västerås SK,Sandvikens IF,2,0,SE3N,2013,8
02/06/2013,Nyköpings BIS,Dalkurd FF,0,2,SE3N,2013,8
02/06/2013,Athletic FC United,Selånger FK,2,0,SE3N,2013,8
08/06/2013,Eskilstuna City FK,Västerås SK,1,3,SE3N,2013,9
08/06/2013,Dalkurd FF,IK Frej Täby,0,1,SE3N,2013,9
08/06/2013,BK Forward,Valsta Syrianska IK (- 2015),2,0,SE3N,2013,9
08/06/2013,Sandvikens IF,Nyköpings BIS,0,1,SE3N,2013,9
09/06/2013,Athletic FC United,IFK Luleå,1,1,SE3N,2013,9
10/06/2013,IK Sirius,Vasalunds IF,2,1,SE3N,2013,9
10/06/2013,Selånger FK,Umeå FC,4,1,SE3N,2013,9
15/06/2013,IK Frej Täby,Sandvikens IF,1,0,SE3N,2013,10
15/06/2013,Valsta Syrianska IK (- 2015),Dalkurd FF,1,4,SE3N,2013,10
16/06/2013,IFK Luleå,IK Sirius,0,3,SE3N,2013,10
16/06/2013,Umeå FC,Athletic FC United,2,1,SE3N,2013,10
16/06/2013,Västerås SK,Selånger FK,1,2,SE3N,2013,10
16/06/2013,Vasalunds IF,BK Forward,0,0,SE3N,2013,10
16/06/2013,Nyköpings BIS,Eskilstuna City FK,1,1,SE3N,2013,10
20/06/2013,Dalkurd FF,Vasalunds IF,1,1,SE3N,2013,11
23/06/2013,Eskilstuna City FK,IK Frej Täby,2,0,SE3N,2013,11
23/06/2013,Sandvikens IF,Valsta Syrianska IK (- 2015),2,3,SE3N,2013,11
23/06/2013,BK Forward,IK Sirius,0,0,SE3N,2013,11
23/06/2013,Selånger FK,Nyköpings BIS,0,1,SE3N,2013,11
24/06/2013,Athletic FC United,Västerås SK,5,1,SE3N,2013,11
24/06/2013,Umeå FC,IFK Luleå,3,2,SE3N,2013,11
29/06/2013,IFK Luleå,BK Forward,1,0,SE3N,2013,12
29/06/2013,Valsta Syrianska IK (- 2015),Eskilstuna City FK,2,1,SE3N,2013,12
29/06/2013,IK Frej Täby,Selånger FK,2,1,SE3N,2013,12
30/06/2013,Västerås SK,Umeå FC,2,3,SE3N,2013,12
30/06/2013,Vasalunds IF,Sandvikens IF,0,1,SE3N,2013,12
30/06/2013,IK Sirius,Dalkurd FF,4,1,SE3N,2013,12
30/06/2013,Nyköpings BIS,Athletic FC United,6,0,SE3N,2013,12
06/07/2013,Dalkurd FF,BK Forward,1,2,SE3N,2013,13
06/07/2013,Sandvikens IF,IK Sirius,0,3,SE3N,2013,13
06/07/2013,Eskilstuna City FK,Vasalunds IF,2,1,SE3N,2013,13
07/07/2013,Selånger FK,Valsta Syrianska IK (- 2015),0,0,SE3N,2013,13
07/07/2013,Umeå FC,Nyköpings BIS,2,3,SE3N,2013,13
07/07/2013,Athletic FC United,IK Frej Täby,1,0,SE3N,2013,13
28/08/2013,Västerås SK,IFK Luleå,4,4,SE3N,2013,13
13/07/2013,IK Frej Täby,Athletic FC United,2,2,SE3N,2013,14
13/07/2013,BK Forward,Dalkurd FF,0,0,SE3N,2013,14
13/07/2013,Valsta Syrianska IK (- 2015),Selånger FK,1,0,SE3N,2013,14
14/07/2013,Nyköpings BIS,Umeå FC,2,0,SE3N,2013,14
14/07/2013,Vasalunds IF,Eskilstuna City FK,2,1,SE3N,2013,14
14/07/2013,IK Sirius,Sandvikens IF,5,0,SE3N,2013,14
14/07/2013,IFK Luleå,Västerås SK,4,2,SE3N,2013,14
20/07/2013,Sandvikens IF,Vasalunds IF,2,1,SE3N,2013,15
20/07/2013,Dalkurd FF,IK Sirius,1,1,SE3N,2013,15
20/07/2013,Eskilstuna City FK,Valsta Syrianska IK (- 2015),1,2,SE3N,2013,15
21/07/2013,BK Forward,IFK Luleå,2,3,SE3N,2013,15
21/07/2013,Selånger FK,IK Frej Täby,1,3,SE3N,2013,15
21/07/2013,Umeå FC,Västerås SK,4,0,SE3N,2013,15
21/07/2013,Athletic FC United,Nyköpings BIS,0,3,SE3N,2013,15
17/08/2013,Valsta Syrianska IK (- 2015),Sandvikens IF,4,2,SE3N,2013,16
18/08/2013,IK Frej Täby,Eskilstuna City FK,2,1,SE3N,2013,16
18/08/2013,Västerås SK,Athletic FC United,0,2,SE3N,2013,16
18/08/2013,IK Sirius,BK Forward,3,1,SE3N,2013,16
18/08/2013,Vasalunds IF,Dalkurd FF,2,3,SE3N,2013,16
18/08/2013,Nyköpings BIS,Selånger FK,0,0,SE3N,2013,16
19/08/2013,IFK Luleå,Umeå FC,0,4,SE3N,2013,16
23/08/2013,Eskilstuna City FK,Nyköpings BIS,2,1,SE3N,2013,17
24/08/2013,Dalkurd FF,Valsta Syrianska IK (- 2015),2,1,SE3N,2013,17
25/08/2013,IK Sirius,IFK Luleå,2,0,SE3N,2013,17
25/08/2013,BK Forward,Vasalunds IF,3,1,SE3N,2013,17
25/08/2013,Athletic FC United,Umeå FC,2,3,SE3N,2013,17
25/08/2013,Selånger FK,Västerås SK,0,0,SE3N,2013,17
25/08/2013,Sandvikens IF,IK Frej Täby,0,1,SE3N,2013,17
31/08/2013,Valsta Syrianska IK (- 2015),BK Forward,0,0,SE3N,2013,18
31/08/2013,IK Frej Täby,Dalkurd FF,1,0,SE3N,2013,18
01/09/2013,IFK Luleå,Athletic FC United,1,0,SE3N,2013,18
01/09/2013,Vasalunds IF,IK Sirius,0,2,SE3N,2013,18
01/09/2013,Nyköpings BIS,Sandvikens IF,3,2,SE3N,2013,18
02/09/2013,Västerås SK,Eskilstuna City FK,2,1,SE3N,2013,18
03/09/2013,Umeå FC,Selånger FK,1,0,SE3N,2013,18
07/09/2013,BK Forward,IK Frej Täby,2,2,SE3N,2013,19
07/09/2013,Dalkurd FF,Nyköpings BIS,1,2,SE3N,2013,19
08/09/2013,Vasalunds IF,IFK Luleå,3,1,SE3N,2013,19
08/09/2013,Selånger FK,Athletic FC United,2,1,SE3N,2013,19
08/09/2013,Eskilstuna City FK,Umeå FC,1,1,SE3N,2013,19
09/09/2013,IK Sirius,Valsta Syrianska IK (- 2015),5,1,SE3N,2013,19
09/09/2013,Sandvikens IF,Västerås SK,2,0,SE3N,2013,19
14/09/2013,IFK Luleå,Selånger FK,1,0,SE3N,2013,20
14/09/2013,Umeå FC,Sandvikens IF,4,1,SE3N,2013,20
14/09/2013,Valsta Syrianska IK (- 2015),Vasalunds IF,4,3,SE3N,2013,20
15/09/2013,Nyköpings BIS,BK Forward,3,0,SE3N,2013,20
15/09/2013,Athletic FC United,Eskilstuna City FK,1,0,SE3N,2013,20
16/09/2013,Västerås SK,Dalkurd FF,0,2,SE3N,2013,20
16/09/2013,IK Frej Täby,IK Sirius,0,3,SE3N,2013,20
21/09/2013,Dalkurd FF,Umeå FC,2,0,SE3N,2013,21
21/09/2013,Eskilstuna City FK,Selånger FK,1,3,SE3N,2013,21
22/09/2013,BK Forward,Västerås SK,0,0,SE3N,2013,21
22/09/2013,Valsta Syrianska IK (- 2015),IFK Luleå,2,1,SE3N,2013,21
22/09/2013,Vasalunds IF,IK Frej Täby,2,3,SE3N,2013,21
22/09/2013,Sandvikens IF,Athletic FC United,0,3,SE3N,2013,21
22/09/2013,IK Sirius,Nyköpings BIS,4,1,SE3N,2013,21
28/09/2013,Umeå FC,BK Forward,0,0,SE3N,2013,22
28/09/2013,Nyköpings BIS,Vasalunds IF,0,1,SE3N,2013,22
29/09/2013,IFK Luleå,Eskilstuna City FK,3,1,SE3N,2013,22
29/09/2013,Selånger FK,Sandvikens IF,0,1,SE3N,2013,22
29/09/2013,Västerås SK,IK Sirius,1,6,SE3N,2013,22
29/09/2013,Athletic FC United,Dalkurd FF,0,0,SE3N,2013,22
30/09/2013,IK Frej Täby,Valsta Syrianska IK (- 2015),5,1,SE3N,2013,22
05/10/2013,Sandvikens IF,Eskilstuna City FK,3,0,SE3N,2013,23
05/10/2013,BK Forward,Athletic FC United,4,0,SE3N,2013,23
05/10/2013,Dalkurd FF,Selånger FK,1,0,SE3N,2013,23
06/10/2013,IK Frej Täby,IFK Luleå,0,1,SE3N,2013,23
06/10/2013,IK Sirius,Umeå FC,0,0,SE3N,2013,23
06/10/2013,Vasalunds IF,Västerås SK,0,1,SE3N,2013,23
07/10/2013,Valsta Syrianska IK (- 2015),Nyköpings BIS,1,4,SE3N,2013,23
12/10/2013,Selånger FK,BK Forward,4,5,SE3N,2013,24
12/10/2013,Eskilstuna City FK,Dalkurd FF,0,2,SE3N,2013,24
13/10/2013,IFK Luleå,Sandvikens IF,2,2,SE3N,2013,24
13/10/2013,Nyköpings BIS,IK Frej Täby,0,1,SE3N,2013,24
13/10/2013,Västerås SK,Valsta Syrianska IK (- 2015),2,0,SE3N,2013,24
13/10/2013,Umeå FC,Vasalunds IF,0,1,SE3N,2013,24
14/10/2013,Athletic FC United,IK Sirius,2,2,SE3N,2013,24
19/10/2013,IK Frej Täby,Västerås SK,0,0,SE3N,2013,25
19/10/2013,BK Forward,Eskilstuna City FK,6,1,SE3N,2013,25
19/10/2013,Dalkurd FF,Sandvikens IF,2,4,SE3N,2013,25
20/10/2013,Nyköpings BIS,IFK Luleå,1,0,SE3N,2013,25
20/10/2013,IK Sirius,Selånger FK,3,1,SE3N,2013,25
20/10/2013,Valsta Syrianska IK (- 2015),Umeå FC,1,1,SE3N,2013,25
20/10/2013,Vasalunds IF,Athletic FC United,2,1,SE3N,2013,25
27/10/2013,Sandvikens IF,BK Forward,1,1,SE3N,2013,26
27/10/2013,IFK Luleå,Dalkurd FF,2,5,SE3N,2013,26
27/10/2013,Athletic FC United,Valsta Syrianska IK (- 2015),1,0,SE3N,2013,26
27/10/2013,Umeå FC,IK Frej Täby,4,0,SE3N,2013,26
27/10/2013,Eskilstuna City FK,IK Sirius,2,4,SE3N,2013,26
27/10/2013,Västerås SK,Nyköpings BIS,1,2,SE3N,2013,26
27/10/2013,Selånger FK,Vasalunds IF,1,4,SE3N,2013,26
17/04/2014,BK Forward,IK Frej Täby,2,4,SE3N,2014,1
19/04/2014,Umeå FC,Dalkurd FF,1,1,SE3N,2014,1
21/04/2014,IFK Luleå,IF Sylvia,4,0,SE3N,2014,1
21/04/2014,Nyköpings BIS,Västerås SK,3,0,SE3N,2014,1
21/04/2014,Huddinge IF,Skellefteå FF,1,0,SE3N,2014,1
21/04/2014,IK Brage,Athletic FC United,2,1,SE3N,2014,1
21/04/2014,Vasalunds IF,Valsta Syrianska IK (- 2015),1,4,SE3N,2014,1
26/04/2014,Dalkurd FF,Nyköpings BIS,2,0,SE3N,2014,2
26/04/2014,IK Frej Täby,Huddinge IF,2,0,SE3N,2014,2
27/04/2014,Västerås SK,IFK Luleå,2,2,SE3N,2014,2
27/04/2014,Valsta Syrianska IK (- 2015),Umeå FC,3,2,SE3N,2014,2
27/04/2014,Skellefteå FF,Vasalunds IF,2,3,SE3N,2014,2
27/04/2014,Athletic FC United,BK Forward,2,0,SE3N,2014,2
27/04/2014,IF Sylvia,IK Brage,2,1,SE3N,2014,2
04/05/2014,BK Forward,IF Sylvia,5,1,SE3N,2014,3
04/05/2014,Nyköpings BIS,Valsta Syrianska IK (- 2015),2,0,SE3N,2014,3
04/05/2014,IK Brage,IFK Luleå,1,1,SE3N,2014,3
04/05/2014,Vasalunds IF,IK Frej Täby,1,2,SE3N,2014,3
04/05/2014,Huddinge IF,Athletic FC United,0,1,SE3N,2014,3
05/05/2014,Västerås SK,Dalkurd FF,0,1,SE3N,2014,3
05/05/2014,Umeå FC,Skellefteå FF,0,2,SE3N,2014,3
10/05/2014,IFK Luleå,BK Forward,1,1,SE3N,2014,4
10/05/2014,Athletic FC United,Vasalunds IF,3,2,SE3N,2014,4
10/05/2014,Valsta Syrianska IK (- 2015),Dalkurd FF,2,2,SE3N,2014,4
11/05/2014,IK Frej Täby,Umeå FC,3,1,SE3N,2014,4
11/05/2014,Skellefteå FF,Nyköpings BIS,1,0,SE3N,2014,4
11/05/2014,IF Sylvia,Huddinge IF,1,2,SE3N,2014,4
12/05/2014,IK Brage,Västerås SK,2,0,SE3N,2014,4
17/05/2014,Dalkurd FF,Skellefteå FF,3,1,SE3N,2014,5
17/05/2014,BK Forward,IK Brage,0,1,SE3N,2014,5
18/05/2014,Nyköpings BIS,IK Frej Täby,0,1,SE3N,2014,5
18/05/2014,Huddinge IF,IFK Luleå,2,1,SE3N,2014,5
18/05/2014,Vasalunds IF,IF Sylvia,2,1,SE3N,2014,5
18/05/2014,Umeå FC,Athletic FC United,0,1,SE3N,2014,5
19/05/2014,Västerås SK,Valsta Syrianska IK (- 2015),1,0,SE3N,2014,5
24/05/2014,BK Forward,Västerås SK,1,2,SE3N,2014,6
24/05/2014,IK Frej Täby,Dalkurd FF,0,0,SE3N,2014,6
24/05/2014,Athletic FC United,Nyköpings BIS,3,0,SE3N,2014,6
24/05/2014,IF Sylvia,Umeå FC,2,2,SE3N,2014,6
25/05/2014,IFK Luleå,Vasalunds IF,1,2,SE3N,2014,6
25/05/2014,Skellefteå FF,Valsta Syrianska IK (- 2015),4,3,SE3N,2014,6
25/05/2014,IK Brage,Huddinge IF,1,1,SE3N,2014,6
31/05/2014,Dalkurd FF,Athletic FC United,0,1,SE3N,2014,7
31/05/2014,Valsta Syrianska IK (- 2015),IK Frej Täby,1,3,SE3N,2014,7
31/05/2014,Huddinge IF,BK Forward,2,0,SE3N,2014,7
01/06/2014,Västerås SK,Skellefteå FF,2,3,SE3N,2014,7
01/06/2014,Vasalunds IF,IK Brage,0,1,SE3N,2014,7
02/06/2014,Nyköpings BIS,IF Sylvia,4,2,SE3N,2014,7
02/06/2014,Umeå FC,IFK Luleå,2,3,SE3N,2014,7
06/06/2014,BK Forward,Vasalunds IF,2,1,SE3N,2014,8
07/06/2014,IK Brage,Umeå FC,1,1,SE3N,2014,8
07/06/2014,IF Sylvia,Dalkurd FF,0,2,SE3N,2014,8
07/06/2014,Huddinge IF,Västerås SK,2,3,SE3N,2014,8
08/06/2014,IK Frej Täby,Skellefteå FF,3,2,SE3N,2014,8
08/06/2014,IFK Luleå,Nyköpings BIS,3,0,SE3N,2014,8
08/06/2014,Athletic FC United,Valsta Syrianska IK (- 2015),3,1,SE3N,2014,8
12/06/2014,Umeå FC,BK Forward,2,0,SE3N,2014,9
14/06/2014,Valsta Syrianska IK (- 2015),IF Sylvia,1,3,SE3N,2014,9
14/06/2014,Västerås SK,IK Frej Täby,0,1,SE3N,2014,9
15/06/2014,Dalkurd FF,IFK Luleå,2,2,SE3N,2014,9
15/06/2014,Nyköpings BIS,IK Brage,0,1,SE3N,2014,9
15/06/2014,Skellefteå FF,Athletic FC United,0,3,SE3N,2014,9
15/06/2014,Vasalunds IF,Huddinge IF,3,2,SE3N,2014,9
19/06/2014,BK Forward,Nyköpings BIS,2,1,SE3N,2014,10
22/06/2014,Athletic FC United,IK Frej Täby,0,2,SE3N,2014,10
22/06/2014,IFK Luleå,Valsta Syrianska IK (- 2015),4,1,SE3N,2014,10
22/06/2014,IF Sylvia,Skellefteå FF,3,0,SE3N,2014,10
22/06/2014,Huddinge IF,Umeå FC,0,1,SE3N,2014,10
24/06/2014,Vasalunds IF,Västerås SK,2,1,SE3N,2014,10
24/06/2014,IK Brage,Dalkurd FF,2,4,SE3N,2014,10
28/06/2014,Skellefteå FF,BK Forward,0,4,SE3N,2014,11
28/06/2014,IK Frej Täby,IK Brage,0,1,SE3N,2014,11
28/06/2014,Dalkurd FF,Vasalunds IF,1,2,SE3N,2014,11
28/06/2014,Valsta Syrianska IK (- 2015),Huddinge IF,2,1,SE3N,2014,11
29/06/2014,Athletic FC United,IFK Luleå,3,1,SE3N,2014,11
29/06/2014,Nyköpings BIS,Umeå FC,0,0,SE3N,2014,11
29/06/2014,Västerås SK,IF Sylvia,0,1,SE3N,2014,11
04/07/2014,Skellefteå FF,IFK Luleå,2,2,SE3N,2014,12
05/07/2014,Valsta Syrianska IK (- 2015),IK Brage,1,3,SE3N,2014,12
05/07/2014,Dalkurd FF,BK Forward,1,0,SE3N,2014,12
05/07/2014,IK Frej Täby,IF Sylvia,1,0,SE3N,2014,12
06/07/2014,Umeå FC,Vasalunds IF,0,0,SE3N,2014,12
06/07/2014,Nyköpings BIS,Huddinge IF,3,2,SE3N,2014,12
06/07/2014,Västerås SK,Athletic FC United,2,4,SE3N,2014,12
10/07/2014,Umeå FC,Västerås SK,4,0,SE3N,2014,13
10/07/2014,Vasalunds IF,Nyköpings BIS,2,0,SE3N,2014,13
11/07/2014,BK Forward,Valsta Syrianska IK (- 2015),2,1,SE3N,2014,13
12/07/2014,IK Brage,Skellefteå FF,2,0,SE3N,2014,13
12/07/2014,IF Sylvia,Athletic FC United,1,1,SE3N,2014,13
12/07/2014,Huddinge IF,Dalkurd FF,0,1,SE3N,2014,13
13/07/2014,IFK Luleå,IK Frej Täby,0,0,SE3N,2014,13
09/08/2014,Dalkurd FF,Umeå FC,1,3,SE3N,2014,14
09/08/2014,IK Frej Täby,BK Forward,5,1,SE3N,2014,14
10/08/2014,IF Sylvia,IFK Luleå,1,2,SE3N,2014,14
10/08/2014,Skellefteå FF,Huddinge IF,1,0,SE3N,2014,14
10/08/2014,Athletic FC United,IK Brage,1,0,SE3N,2014,14
10/08/2014,Västerås SK,Nyköpings BIS,2,0,SE3N,2014,14
11/08/2014,Valsta Syrianska IK (- 2015),Vasalunds IF,2,3,SE3N,2014,14
16/08/2014,BK Forward,Athletic FC United,0,3,SE3N,2014,15
17/08/2014,Vasalunds IF,Skellefteå FF,3,1,SE3N,2014,15
17/08/2014,Umeå FC,Valsta Syrianska IK (- 2015),3,1,SE3N,2014,15
17/08/2014,Nyköpings BIS,Dalkurd FF,1,2,SE3N,2014,15
17/08/2014,IFK Luleå,Västerås SK,2,2,SE3N,2014,15
17/08/2014,IK Brage,IF Sylvia,4,2,SE3N,2014,15
17/08/2014,Huddinge IF,IK Frej Täby,1,1,SE3N,2014,15
23/08/2014,IF Sylvia,BK Forward,2,2,SE3N,2014,16
23/08/2014,Valsta Syrianska IK (- 2015),Nyköpings BIS,1,7,SE3N,2014,16
23/08/2014,Skellefteå FF,Umeå FC,3,4,SE3N,2014,16
24/08/2014,IFK Luleå,IK Brage,0,1,SE3N,2014,16
24/08/2014,IK Frej Täby,Vasalunds IF,0,1,SE3N,2014,16
24/08/2014,Dalkurd FF,Västerås SK,5,0,SE3N,2014,16
24/08/2014,Athletic FC United,Huddinge IF,1,3,SE3N,2014,16
30/08/2014,Dalkurd FF,Valsta Syrianska IK (- 2015),0,0,SE3N,2014,17
31/08/2014,BK Forward,IFK Luleå,1,0,SE3N,2014,17
31/08/2014,Nyköpings BIS,Skellefteå FF,4,0,SE3N,2014,17
31/08/2014,Umeå FC,IK Frej Täby,1,3,SE3N,2014,17
31/08/2014,Vasalunds IF,Athletic FC United,0,1,SE3N,2014,17
31/08/2014,Huddinge IF,IF Sylvia,3,0,SE3N,2014,17
01/09/2014,Västerås SK,IK Brage,3,1,SE3N,2014,17
06/09/2014,IF Sylvia,Vasalunds IF,1,1,SE3N,2014,18
06/09/2014,Valsta Syrianska IK (- 2015),Västerås SK,4,2,SE3N,2014,18
06/09/2014,IK Frej Täby,Nyköpings BIS,1,1,SE3N,2014,18
07/09/2014,IFK Luleå,Huddinge IF,0,0,SE3N,2014,18
07/09/2014,Athletic FC United,Umeå FC,0,3,SE3N,2014,18
07/09/2014,Skellefteå FF,Dalkurd FF,0,2,SE3N,2014,18
07/09/2014,IK Brage,BK Forward,4,3,SE3N,2014,18
13/09/2014,Dalkurd FF,IK Frej Täby,2,1,SE3N,2014,19
14/09/2014,Valsta Syrianska IK (- 2015),Skellefteå FF,2,3,SE3N,2014,19
14/09/2014,Vasalunds IF,IFK Luleå,1,2,SE3N,2014,19
14/09/2014,Nyköpings BIS,Athletic FC United,1,0,SE3N,2014,19
14/09/2014,Umeå FC,IF Sylvia,0,4,SE3N,2014,19
14/09/2014,Huddinge IF,IK Brage,0,4,SE3N,2014,19
15/09/2014,Västerås SK,BK Forward,0,1,SE3N,2014,19
20/09/2014,IFK Luleå,Umeå FC,0,0,SE3N,2014,20
20/09/2014,Athletic FC United,Dalkurd FF,2,1,SE3N,2014,20
20/09/2014,BK Forward,Huddinge IF,2,2,SE3N,2014,20
20/09/2014,IK Frej Täby,Valsta Syrianska IK (- 2015),0,0,SE3N,2014,20
21/09/2014,Skellefteå FF,Västerås SK,0,4,SE3N,2014,20
21/09/2014,IK Brage,Vasalunds IF,1,2,SE3N,2014,20
22/09/2014,IF Sylvia,Nyköpings BIS,0,1,SE3N,2014,20
27/09/2014,Dalkurd FF,IF Sylvia,5,2,SE3N,2014,21
27/09/2014,Valsta Syrianska IK (- 2015),Athletic FC United,0,1,SE3N,2014,21
28/09/2014,Umeå FC,IK Brage,0,1,SE3N,2014,21
28/09/2014,Nyköpings BIS,IFK Luleå,4,1,SE3N,2014,21
28/09/2014,Västerås SK,Huddinge IF,0,1,SE3N,2014,21
28/09/2014,Skellefteå FF,IK Frej Täby,0,2,SE3N,2014,21
28/09/2014,Vasalunds IF,BK Forward,0,0,SE3N,2014,21
04/10/2014,IK Frej Täby,Västerås SK,3,2,SE3N,2014,22
04/10/2014,BK Forward,Umeå FC,1,0,SE3N,2014,22
05/10/2014,Athletic FC United,Skellefteå FF,8,0,SE3N,2014,22
05/10/2014,IFK Luleå,Dalkurd FF,0,2,SE3N,2014,22
05/10/2014,IK Brage,Nyköpings BIS,1,0,SE3N,2014,22
05/10/2014,Huddinge IF,Vasalunds IF,2,1,SE3N,2014,22
05/10/2014,IF Sylvia,Valsta Syrianska IK (- 2015),1,2,SE3N,2014,22
11/10/2014,Dalkurd FF,IK Brage,0,0,SE3N,2014,23
11/10/2014,IK Frej Täby,Athletic FC United,1,0,SE3N,2014,23
12/10/2014,Nyköpings BIS,BK Forward,2,4,SE3N,2014,23
12/10/2014,Valsta Syrianska IK (- 2015),IFK Luleå,4,0,SE3N,2014,23
12/10/2014,Skellefteå FF,IF Sylvia,2,3,SE3N,2014,23
12/10/2014,Västerås SK,Vasalunds IF,3,4,SE3N,2014,23
12/10/2014,Umeå FC,Huddinge IF,0,2,SE3N,2014,23
18/10/2014,IFK Luleå,Skellefteå FF,5,0,SE3N,2014,24
18/10/2014,IF Sylvia,IK Frej Täby,1,2,SE3N,2014,24
18/10/2014,BK Forward,Dalkurd FF,0,1,SE3N,2014,24
18/10/2014,Athletic FC United,Västerås SK,3,2,SE3N,2014,24
19/10/2014,Vasalunds IF,Umeå FC,0,7,SE3N,2014,24
19/10/2014,IK Brage,Valsta Syrianska IK (- 2015),1,1,SE3N,2014,24
19/10/2014,Huddinge IF,Nyköpings BIS,1,2,SE3N,2014,24
25/10/2014,Skellefteå FF,IK Brage,1,2,SE3N,2014,25
25/10/2014,Dalkurd FF,Huddinge IF,2,0,SE3N,2014,25
25/10/2014,Valsta Syrianska IK (- 2015),BK Forward,2,5,SE3N,2014,25
26/10/2014,Nyköpings BIS,Vasalunds IF,2,0,SE3N,2014,25
26/10/2014,IK Frej Täby,IFK Luleå,2,2,SE3N,2014,25
26/10/2014,Västerås SK,Umeå FC,3,0,SE3N,2014,25
26/10/2014,Athletic FC United,IF Sylvia,2,0,SE3N,2014,25
02/11/2014,Vasalunds IF,Dalkurd FF,0,1,SE3N,2014,26
02/11/2014,Umeå FC,Nyköpings BIS,1,0,SE3N,2014,26
02/11/2014,IF Sylvia,Västerås SK,2,2,SE3N,2014,26
02/11/2014,IFK Luleå,Athletic FC United,0,4,SE3N,2014,26
02/11/2014,IK Brage,IK Frej Täby,1,1,SE3N,2014,26
02/11/2014,BK Forward,Skellefteå FF,4,0,SE3N,2014,26
02/11/2014,Huddinge IF,Valsta Syrianska IK (- 2015),2,1,SE3N,2014,26
11/04/2015,Södertälje FK,Piteå IF,2,5,SE3N,2015,1
11/04/2015,Carlstad United BK (- 2019),Huddinge IF,2,0,SE3N,2015,1
11/04/2015,Akropolis IF,IK Brage,1,1,SE3N,2015,1
12/04/2015,BK Forward,IFK Luleå,1,1,SE3N,2015,1
12/04/2015,Umeå FC,Nyköpings BIS,1,0,SE3N,2015,1
12/04/2015,Dalkurd FF,Vasalunds IF,3,0,SE3N,2015,1
12/04/2015,Motala AIF,Västerås SK,4,0,SE3N,2015,1
18/04/2015,IFK Luleå,Carlstad United BK (- 2019),3,0,SE3N,2015,2
19/04/2015,Piteå IF,Akropolis IF,2,1,SE3N,2015,2
19/04/2015,Nyköpings BIS,Dalkurd FF,1,1,SE3N,2015,2
19/04/2015,Västerås SK,Umeå FC,0,1,SE3N,2015,2
19/04/2015,IK Brage,Motala AIF,0,1,SE3N,2015,2
